time,RuBP,ER,EPP,EPG,EP,EOP,PGA,TP,FBP,HeP,E4P,SBP,S7P,PeP,ADPG,ATP,PGAc,TPc,FBPc,F26BPc,HePc,UDPGc,SucPc
8.792172211350293,0.003676824255510953,0.0009354408635773156,0.00023062711020862585,0.00024494666973441117,0.0007346455660015098,0.000641204070419575,0.0020288872779202845,0.007821777188570609,1.7444029580360847e-05,0.0003944981957075174,0.0018596609591454462,7.993185731365478e-06,2.9070564304023046e-05,0.0007945885447922497,0.00010818816076470899,0.0013964543229689288,0.000830200027008341,0.005506181160885992,7.587228085247418e-06,3.52192249998797e-07,0.0009496613533995924,0.004695904975176455,1.7171407314424566e-06
8.853228962818003,0.0036773724900238903,0.0009359446420459924,0.00023069131640657452,0.0002450793314373447,0.0007350518935579288,0.0006400928528974456,0.0020298042847929376,0.007823554226066681,1.745160617703018e-05,0.0003949597316340571,0.0018604845915328589,7.998309676019213e-06,2.910872886861094e-05,0.0007953707639889576,0.00010830093355367335,0.0013963739847577975,0.0008311995220343428,0.005511532720193295,7.60201430547124e-06,3.519789892476204e-07,0.000949062285361024,0.004692930681425344,1.7163533125912976e-06
8.914285714285715,0.0036779218116297957,0.0009364477394712799,0.00023075543508256668,0.00024521191822126466,0.0007354573667193251,0.0006389833536141593,0.0020307195900021112,0.007825321028268797,1.7459120790479076e-05,0.00039542054445085956,0.001861301990065903,8.003400163779294e-06,2.9146885098914586e-05,0.0007961529297172161,0.0001084138106309627,0.0013962937096123004,0.0008321991828231807,0.00551687631449677,7.616757922108796e-06,3.5176168313085207e-07,0.0009484656990434273,0.004689957509514414,1.7155699879023277e-06
8.975342465753425,0.0036784719497844082,0.0009369501040234536,0.00023081945877577787,0.0002453444115267565,0.0007358619892563802,0.0006378756456163027,0.002031633204296542,0.00782707810491347,1.7466556927799666e-05,0.0003958805912463078,0.0018621132438284796,8.008456836056075e-06,2.9185031119542167e-05,0.0007969349857028352,0.00010852679279789332,0.0013962134978472145,0.0008331989574805118,0.005522212096177522,7.631398036130765e-06,3.5154036434588604e-07,0.000947871458487074,0.00468698559709817,1.7147904663870303e-06
9.036399217221135,0.0036790226431617883,0.0009374516882085994,0.00023088338040941112,0.0002454767937193828,0.0007362657659929206,0.0006367697961828664,0.002032545133950193,0.007828825773176767,1.7473986062072442e-05,0.0003963398513589475,0.0018629184183791914,8.013481447643782e-06,2.922316119793466e-05,0.0007977168594487803,0.00010863987985208252,0.0013961333503422536,0.0008341987956529473,0.005527539869208676,7.6460638768905e-06,3.513150651790947e-07,0.0009472794292103782,0.004684015071267966,1.7140144582172173e-06
9.097455968688845,0.0036795736430013716,0.0009379524460304114,0.00023094719328886165,0.00024560904804199745,0.0007366686999712935,0.0006356658708629021,0.0020334553847840726,0.007830564443753853,1.7481381765280193e-05,0.00039679830596525705,0.0018637176048010723,8.018474882337973e-06,2.926127375842089e-05,0.0007984985027135694,0.00010875307133361217,0.0013960532671247559,0.0008351986474332592,0.005532859658747787,7.660760235441885e-06,3.510858175425689e-07,0.0009466894958641055,0.004681046050894309,1.7132417104391536e-06
9.158512720156555,0.003680124711565696,0.0009384523337615671,0.00023101089107514195,0.00024574115856671304,0.0007370707940217468,0.0006345639320668816,0.002034363960828484,0.007832294534575176,1.7488720427854057e-05,0.0003972559228875133,0.001864510890973344,8.023437990172408e-06,2.9299367320761385e-05,0.0007992798666000439,0.00010886636648032846,0.0013959732481994684,0.0008361984638140701,0.005538171554866125,7.67545913878027e-06,3.508526530098152e-07,0.0009461015502152088,0.004678078646859812,1.7124719844838148e-06
9.219569471624267,0.003680675624216148,0.0009389513090948774,0.00023107446776211794,0.00024587311015664376,0.0007374720502379265,0.0006334640404774227,0.002035270864794837,0.007834016451992262,1.7496004254601723e-05,0.0003977126515176182,0.0018652983595120185,8.028370519825194e-06,2.9337440503376082e-05,0.0008000608998596165,0.00010897976478502814,0.001395893293740883,0.0008371981967567686,0.005543475774670626,7.690063861259924e-06,3.5061560282713994e-07,0.0009455154903427486,0.0046751129623603125,1.7117050571559778e-06
9.280626223091977,0.003681226170240858,0.0009394493311553916,0.00023113791760754417,0.0002460048883821686,0.0007378724685676354,0.0006323662571114829,0.00203617609685723,0.007835730154526755,1.7503336389183942e-05,0.00039816854408838406,0.0018660801027759423,8.033273351884955e-06,2.9375490359485804e-05,0.0008008415625916618,0.00010909326617548556,0.001395813403092478,0.0008381978000652546,0.005548772014106597,7.70473166529686e-06,3.503746979165071e-07,0.0009449312221091835,0.004672149092658147,1.7109407134031229e-06
9.341682974559687,0.003681776156324382,0.0009399463606443891,0.00023120123510789544,0.0002461364794612001,0.0007382720494103503,0.0006312706391235447,0.002037079654881886,0.007837436252380701,1.7510552496560546e-05,0.0003986235523272222,0.0018668562341232536,8.038147915438368e-06,2.941351602011826e-05,0.0008016218305237623,0.00010920687098851192,0.0013957335745082109,0.0008391972283921431,0.005554060449627312,7.719373531491098e-06,3.501299689241849e-07,0.0009443486606385748,0.00466918712634147,1.7101787655761932e-06
9.402739726027397,0.003682325396631996,0.0009404423610259055,0.00023126441501925715,0.0002462678702455151,0.0007386707935330176,0.0006301772403498711,0.002037981534840859,0.007839134856999715,1.751777764695199e-05,0.0003990776332502859,0.0018676268288806642,8.042993900421087e-06,2.945151629073678e-05,0.0008024016454196403,0.00010932057923890466,0.0013956538098006317,0.0008401964372909086,0.005559341065747225,7.73399841572492e-06,3.4988144624562564e-07,0.0009437677274899775,0.00466622714601959,1.7094190390699912e-06
9.463796477495107,0.0036828737084424615,0.0009409372979709052,0.00023132745238452557,0.00024639904823179324,0.0007390687012556624,0.0006290861117166699,0.002038881731565316,0.007840826368545837,1.7524963336198887e-05,0.0003995307810499331,0.0018683919441327972,8.047812287455556e-06,2.9489487994727918e-05,0.0008031809452842254,0.00010943438987534561,0.0013955741118079179,0.0008411953830870494,0.005564613828326529,7.74862846307177e-06,3.496291600375435e-07,0.0009431883499818295,0.004663269228725405,1.7086613680417766e-06
9.524853228962817,0.0036834209178814503,0.0009414311384612761,0.00023139034251990495,0.0002465300015415516,0.0007394657720379182,0.0006279973028890646,0.002039780239126504,0.007842510999242379,1.7532114949069456e-05,0.0003999829819755785,0.0018691516631598932,8.052603486119947e-06,2.9527429019636396e-05,0.0008039596965249672,0.00010954830142247583,0.0013954944800776607,0.0008421940229032136,0.005569878780533436,7.763245469073392e-06,3.493731402218502e-07,0.0009426104606590682,0.004660313446120133,1.707905597926592e-06
9.585909980430529,0.003683966863398371,0.0009419238502930158,0.00023145308096594053,0.0002466607188580396,0.0007398620046293201,0.0006269108627225483,0.0020406770505231645,0.007844188931636081,1.7539242931362603e-05,0.00040043421778936106,0.0018699060764909721,8.057367961921701e-06,2.9565338821270955e-05,0.0008047378693897446,0.00010966231303776342,0.0013954149138817634,0.0008431923149365326,0.0055751359121235695,7.777851701693154e-06,3.491134164997577e-07,0.0009420339969973941,0.004657359864857551,1.7071515870667722e-06
9.646966731898239,0.0036845113936692956,0.0009424154025427469,0.0002315156634512122,0.00024679118936580326,0.0007402573975479303,0.0006258268382730228,0.002041572157473575,0.007845860400877822,1.7546341618846104e-05,0.00040088447570356205,0.0018706552597850098,8.062106287897925e-06,2.9603215937623232e-05,0.0008055154209352614,0.00010977642431581394,0.0013953354144030051,0.0008441902183707446,0.005580385197656395,7.792453051339033e-06,3.488500183768191e-07,0.0009414589018510269,0.004654408547057534,1.7063992038820144e-06
9.708023483365949,0.0036850543640743506,0.0009429057660600132,0.00023157808589579238,0.0002469214027311723,0.0007406519492760122,0.0006247452742217123,0.0020424655504298994,0.007847525619292008,1.7553413539785392e-05,0.00040133374233211784,0.0018713992836906924,8.066818895670326e-06,2.9641058157650194e-05,0.0008062923082385855,0.00010989063442346555,0.001395255982981843,0.0008451876932206544,0.005585626636134022,7.807044098532724e-06,3.4858297518082894e-07,0.0009408851226296334,0.004651459550710937,1.7056483248910871e-06
9.769080234833659,0.0036855956376402833,0.000943394912723869,0.0002316403444191788,0.0002470513490926519,0.0007410456578036112,0.0006236662140712119,0.00204335721916829,0.00784918477920083,1.756045848783321e-05,0.0004017820038838888,0.0018721382229588887,8.071506264428972e-06,2.96788642049323e-05,0.0008070684937035841,0.00011000494251196725,0.0013951766204808051,0.0008461847003351965,0.00559086020608962,7.821627309040728e-06,3.4831231606989336e-07,0.0009403126105931804,0.004648512930064275,1.7048988359089609e-06
9.830136986301369,0.003686135081310831,0.0009438828164024189,0.00023170243533850634,0.00024718101905602614,0.000741438521122182,0.0006225896987431903,0.002044247152345406,0.007850838035606536,1.7567480578298178e-05,0.0004022292457972297,0.0018728721528226036,8.076168787721396e-06,2.971663254505689e-05,0.0008078439474590032,0.0001101193467434619,0.0013950973269221466,0.0008471812012868587,0.005596085903455825,7.836200407007298e-06,3.480380700389528e-07,0.0009397413208122909,0.004645568735613394,1.7041506295799773e-06
9.891193737769079,0.0036866725729187075,0.0009443694509296905,0.00023176435512819757,0.0002473104036201206,0.0007418305365178165,0.0006215157692784386,0.002045135338534633,0.00785248557225853,1.757447626767215e-05,0.00040267545892138886,0.0018736011416541542,8.080806944553013e-06,2.9754362026881892e-05,0.000808618629358592,0.00011023384654789877,0.001395018103840446,0.0008481771585301283,0.005601303695002332,7.850766573972422e-06,3.4776026594065724e-07,0.0009391712117925327,0.004642627014962272,1.7034036075951545e-06
9.952250489236791,0.003687207992131213,0.0009448547926901088,0.00023182610046825267,0.0002474394942639657,0.000742221701500172,0.0006204444633768597,0.002046021764914065,0.007854127517119714,1.758145007656985e-05,0.0004031206311148897,0.0018743252604345635,8.085421078682874e-06,2.9792051055579146e-05,0.0008093925120931789,0.000110348439731044,0.0013949389512546994,0.0008491725351925394,0.005606513577362191,7.86532181589567e-06,3.474789324621237e-07,0.000938602245814307,0.004639687811815784,1.7026576776086628e-06
